feature,dataset,run_dir,run_name,instruction_text,num_user,embed_dim,n_iter,n_train_img,bs_train,lr,wm_strength,sim_lambda,carr_lambda,cons_lambda,out_decode_lambda,ip2p_steps,count_orig,count_pre,count_wm,id_acc_orig,id_acc_pre,id_acc_wm,verify_pre_auc,verify_pre_acc,verify_pre_tpr1,verify_orig_auc,verify_orig_acc,verify_orig_tpr1,fid_wm_pre,fid_wm_orig,clip_wm_pre,clip_wm_orig,is_wm_mean,is_wm_std
bird_red_head1,CUB_Bird,out/bird_red_head1/run_20260501_085948_ins-bird_red_head1_seed1234_u100_it170_n1404_bs4_wm0p07_id3p2_sim2_car0p85_cons0p8_out1p4_wh96_wb4_ud64_ed128_lr0p00018,run_20260501_085948_ins-bird_red_head1_seed1234_u100_it170_n1404_bs4_wm0p07_id3p2_sim2_car0p85_cons0p8_out1p4_wh96_wb4_ud64_ed128_lr0p00018,make the bird have a red head.,100,128,170,1404,4,0.00018,0.07,2.0,0.85,0.8,1.4,6,1392,1392,1392,0.010057471264367816,0.010057471264367816,0.8491379310344828,0.8036488782368874,0.7313218390804598,0.25287356321839083,0.7195612861672612,0.6716954022988506,0.11135057471264367,9.688734814204963,59.18396161129954,,,3.6573203086853026,0.2859558204174907
